_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC
77628734,0176N00108000000,"938 MILTON ST, PITTSBURGH, PA 15218",938, ,,MILTON,ST,,,PITTSBURGH,PA,15218,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-09-30,2019-09-25,373000,17784,512,37,ESTATE SALE,DE,DEED
77628995,0004F00178000000,"210 NATCHEZ ST, PITTSBURGH, PA 15211",210, ,,NATCHEZ,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-11-18,2019-11-04,84000,17840,583,37,ESTATE SALE,DE,DEED
77629740,0114R00052000000,"1441 BENTON AVE, PITTSBURGH, PA 15212",1441, ,,BENTON,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2019-11-05,2019-10-29,121000,17827,538,37,ESTATE SALE,FD,FIDUCIARY DEED
77630526,0049J00260000000,"276 38TH ST, PITTSBURGH, PA 15201",276, ,,38TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,2020-11-30,2020-11-25,140000,18242,26,37,ESTATE SALE,DE,DEED
77630762,0174N00214000000,"7240 HAMILTON AVE, PITTSBURGH, PA 15208",7240, ,,HAMILTON,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,2020-02-21,2020-02-21,47000,17941,212,37,ESTATE SALE,DE,DEED
77631711,0185L00127000000,"1014 ELWELL ST, PITTSBURGH, PA 15207",1014, ,,ELWELL,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2020-03-04,2020-02-28,109500,17953,57,37,ESTATE SALE,DE,DEED
77631919,0096K00072000000,"1504 CREEDMOOR AVE, PITTSBURGH, PA 15226",1504, ,,CREEDMOOR,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-08-02,2019-07-30,112000,17716,336,37,ESTATE SALE,DE,DEED
77633128,0013C00044000000,"24101/2 LETICOE ST, PITTSBURGH, PA 15203",2410, 1/2,,LETICOE,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,2020-10-02,2020-09-29,85000,18172,201,37,ESTATE SALE,EX,EXECUTORS DEED
77633475,0176A00297000000,"7524 CARRIAGE LN, PITTSBURGH, PA 15221",7524, ,,CARRIAGE,LN,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-08-06,2019-07-19,375000,17720,130,37,ESTATE SALE,FD,FIDUCIARY DEED
77633965,0004C00013070200,"111 GRANDVIEW AVE, UNIT 702, PITTSBURGH, PA 15211",111, ,,GRANDVIEW,AVE,UNIT,702,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-10-08,2019-09-27,425000,17796,523,37,ESTATE SALE,DE,DEED
77634004,0114R00193000000,"1427 COOPER AVE, PITTSBURGH, PA 15212",1427, ,,COOPER,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2019-12-31,2019-12-16,208000,17891,349,37,ESTATE SALE,DE,DEED
77634429,0121K00088000000,"1821 JANCEY ST, PITTSBURGH, PA 15206",1821, ,,JANCEY,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2019-12-27,2019-12-27,172000,17887,444,37,ESTATE SALE,DE,DEED
77634465,0097M00142000000,"1027 FORDHAM AVE, PITTSBURGH, PA 15226",1027, ,,FORDHAM,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2020-04-02,2020-03-27,115000,17982,323,37,ESTATE SALE,DE,DEED
77635798,0051E00094000000,"4776 YEW ST, PITTSBURGH, PA 15224",4776, ,,YEW,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2019-09-06,2019-09-03,158000,17758,416,37,ESTATE SALE,DE,DEED
77636075,0032N00136000000,"66 LACONA ST, PITTSBURGH, PA 15210",66, ,,LACONA,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2021-04-06,2021-03-26,205000,18387,561,37,ESTATE SALE,DE,DEED
77636306,0062S00302000000,"820 BERWIN AVE, PITTSBURGH, PA 15226",820, ,,BERWIN,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-09-12,2019-08-13,101000,17765,6,37,ESTATE SALE,DE,DEED
77636402,0096D00020000000,"1569 REAMER ST, PITTSBURGH, PA 15226",1569, ,,REAMER,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2020-05-22,2020-05-15,157000,18019,191,37,ESTATE SALE,DE,DEED
77637170,0023F00391000A00,"109 JACKSONIA ST, PITTSBURGH, PA 15212",109, ,,JACKSONIA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2019-09-11,2019-08-30,94000,17763,589,37,ESTATE SALE,DE,DEED
77639110,0061L00199000000,"2193 MOREDALE ST, PITTSBURGH, PA 15210",2193, ,,MOREDALE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2021-02-16,2021-02-12,157500,18334,510,37,ESTATE SALE,DE,DEED
77639583,0082R00227000000,"1008 MELLON ST, PITTSBURGH, PA 15206",1008, ,,MELLON,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2020-12-03,2020-10-22,235000,18248,546,37,ESTATE SALE,DE,DEED
77640050,0026J00025000000,"32041/2 DOBSON ST, PITTSBURGH, PA 15219",3204, 1/2,,DOBSON,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,106,6th Ward - PITTSBURGH,2020-04-10,2020-03-27,75000,17989,1,37,ESTATE SALE,FD,FIDUCIARY DEED
77651170,0041F00250000000,"1253 STRAKA ST, PITTSBURGH, PA 15204",1253, ,,STRAKA,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,2019-11-20,2019-11-12,85000,17845,105,37,ESTATE SALE,DE,DEED
77651575,0042M00190000000,"425 HAMMOND ST, PITTSBURGH, PA 15204",425, ,,HAMMOND,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2019-11-26,2019-11-02,30000,17852,29,37,ESTATE SALE,FD,FIDUCIARY DEED
77653126,0137A00210000000,"157 MERRITT AVE, PITTSBURGH, PA 15227",157, ,,MERRITT,AVE,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2021-03-18,2021-03-12,111000,18368,358,37,ESTATE SALE,DE,DEED
77659391,0062G00175000000,"2215 WOODWARD AVE, PITTSBURGH, PA 15226",2215, ,,WOODWARD,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2021-04-08,2021-03-28,98000,18393,302,37,ESTATE SALE,DE,DEED
77669532,0055B00264000000,"4249 HALDANE ST, PITTSBURGH, PA 15207",4249, ,,HALDANE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2021-04-01,2021-03-25,185000,18383,165,37,ESTATE SALE,DE,DEED
77671050,0055R00013000000,"4625 PARNELL ST, PITTSBURGH, PA 15207",4625, ,,PARNELL,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2021-01-21,2021-01-20,145000,18305,30,37,ESTATE SALE,DE,DEED
77674056,0116K00330000000,"330 DUNLAP ST, PITTSBURGH, PA 15214",330, ,,DUNLAP,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2020-04-07,2020-04-03,115700,17986,206,37,ESTATE SALE,DE,DEED
77674117,0028M00083000000,"9 CABLE PL, PITTSBURGH, PA 15213",9, ,,CABLE,PL,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2020-10-08,2020-09-24,230000,18180,111,37,ESTATE SALE,FD,FIDUCIARY DEED
77675380,0120M00220000000,"1442 SIMONA DR, PITTSBURGH, PA 15201",1442, ,,SIMONA,DR,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2020-01-31,2020-01-30,162750,17921,209,37,ESTATE SALE,FD,FIDUCIARY DEED
77675502,0049J00078000000,"186 38TH ST, PITTSBURGH, PA 15201",186, ,,38TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,2021-03-05,2021-02-10,200000,18353,579,37,ESTATE SALE,DE,DEED
77678318,0095F00096000000,"2112 WALTON AVE, PITTSBURGH, PA 15210",2112, ,,WALTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2020-07-07,2020-06-30,195000,18056,168,37,ESTATE SALE,DE,DEED
77678320,0052E00033004500,"552 N NEVILLE ST, UNIT 45, PITTSBURGH, PA 15213",552, ,N,NEVILLE,ST,UNIT,45,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2020-07-13,2020-07-09,201000,18064,328,37,ESTATE SALE,DE,DEED
77678368,0086P00150051500,"5600 MUNHALL RD, UNIT 515, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,515,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2020-12-08,2020-11-16,410000,18255,130,37,ESTATE SALE,FD,FIDUCIARY DEED
77679849,0075H00326000000,"3325 HARBISON ST, PITTSBURGH, PA 15212",3325, ,,HARBISON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2021-02-25,2021-02-25,159900,18346,370,37,ESTATE SALE,SW,SPECIAL WARRANTY
77680630,0114L00009000000,"3918 MCCLURE AVE, PITTSBURGH, PA 15212",3918, ,,MCCLURE,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2020-04-23,2020-04-22,202000,17998,93,37,ESTATE SALE,DE,DEED
77682802,0051A00040000000,"424 EDMOND ST, PITTSBURGH, PA 15224",424, ,,EDMOND,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2020-11-19,2020-11-13,190000,18232,437,37,ESTATE SALE,DE,DEED
77684294,0052L00080000000,"5040 WARWICK TER, PITTSBURGH, PA 15213",5040, ,,WARWICK,TER,,,PITTSBURGH,PA,15213,47,Pittsburgh,114,14th Ward - PITTSBURGH,2020-12-07,2020-11-25,1600000,18251,355,37,ESTATE SALE,DE,DEED
77685113,0034H00263000000,"324 CAPERTON ST, PITTSBURGH, PA 15210",324, ,,CAPERTON,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2021-01-11,2021-01-06,133000,18293,124,37,ESTATE SALE,DE,DEED
77685752,0049G00155000000,"4211 SHERROD ST, PITTSBURGH, PA 15201",4211, ,,SHERROD,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2020-06-24,2020-06-11,187000,18033,544,37,ESTATE SALE,DE,DEED
77688065,0049C00271000000,"4621 BANCROFT ST, PITTSBURGH, PA 15201",4621, ,,BANCROFT,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2019-06-12,2019-06-12,200000,17651,262,37,ESTATE SALE,DE,DEED
77689304,0086F00074000000,"1538 S NEGLEY AVE, PITTSBURGH, PA 15217",1538, ,S,NEGLEY,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-10-03,2019-09-24,477000,17789,550,37,ESTATE SALE,DE,DEED
77691735,0006M00030020400,"1000 GRANDVIEW AVE, UNIT 204, PITTSBURGH, PA 15211",1000, ,,GRANDVIEW,AVE,UNIT,204,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2020-05-27,2020-05-14,330000,18020,234,37,ESTATE SALE,FD,FIDUCIARY DEED
77692845,0036H00304000000,"1134 KIRSOPP AVE, PITTSBURGH, PA 15220",1134, ,,KIRSOPP,AVE,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2020-11-06,2020-11-05,200000,18217,77,37,ESTATE SALE,DE,DEED
77692895,0162H00099000000,"137 IVORY AVE, PITTSBURGH, PA 15214",137, ,,IVORY,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2021-02-03,2021-01-22,54000,18322,19,37,ESTATE SALE,DE,DEED
77695720,0086P00150031600,"5600 MUNHALL RD, UNIT 316, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,316,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2021-03-09,2021-02-26,180000,18357,500,37,ESTATE SALE,DE,DEED
77708643,0084K00232000000,"367 LEHIGH AVE, UNIT 4, PITTSBURGH, PA 15232",367, ,,LEHIGH,AVE,UNIT,4,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2020-07-06,2020-06-29,235000,18055,240,37,ESTATE SALE,DE,DEED
77708667,0026F00059000000,"3601 MELWOOD AVE, PITTSBURGH, PA 15213",3601, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,106,6th Ward - PITTSBURGH,2020-08-27,2020-08-26,140000,18126,473,37,ESTATE SALE,DE,DEED
77712289,0045F00054000000,"2617 STAYTON ST, PITTSBURGH, PA 15212",2617, ,,STAYTON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2021-01-20,2021-01-13,54000,18302,588,37,ESTATE SALE,DE,DEED
77713000,0018A00088000000,"415 SHADYHILL RD, PITTSBURGH, PA 15205",415, ,,SHADYHILL,RD,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2019-05-14,2019-05-10,131500,17615,62,37,ESTATE SALE,DE,DEED
77713711,0014A00101000000,"111 CRAIGHEAD ST, PITTSBURGH, PA 15211",111, ,,CRAIGHEAD,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2020-12-17,2020-09-28,199000,18270,220,37,ESTATE SALE,DE,DEED
77713954,0138B00237000000,"726 ESTHER ST, PITTSBURGH, PA 15227",726, ,,ESTHER,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2019-05-28,2019-05-16,92250,17629,548,37,ESTATE SALE,DE,DEED
77715031,0003L00031000000,"844 WINDOM ST, PITTSBURGH, PA 15203",844, ,,WINDOM,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2019-08-27,2019-08-01,112000,17744,517,37,ESTATE SALE,DE,DEED
77716479,0085N00024000000,"5468 WILKINS AVE, PITTSBURGH, PA 15217",5468, ,,WILKINS,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-12-03,2019-11-25,504500,17858,494,37,ESTATE SALE,DE,DEED
77716906,0027H00117060500,"220 N DITHRIDGE ST, UNIT 605, PITTSBURGH, PA 15213",220, ,N,DITHRIDGE,ST,UNIT,605,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2019-06-21,2019-05-06,299500,17664,12,37,ESTATE SALE,DE,DEED
77717820,0029G00226000000,"3612 FRAZIER ST, PITTSBURGH, PA 15213",3612, ,,FRAZIER,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2019-05-15,2019-05-10,125100,17616,550,37,ESTATE SALE,DE,DEED
77718370,0028L00217000000,"373 MEYRAN AVE, PITTSBURGH, PA 15213",373, ,,MEYRAN,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2020-09-15,2020-09-10,352500,18147,136,37,ESTATE SALE,DE,DEED
77718541,0004M00154000000,"143 BAILEY AVE, PITTSBURGH, PA 15211",143, ,,BAILEY,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2019-04-17,2019-03-19,407000,17584,162,37,ESTATE SALE,DE,DEED
77718810,0044D00120000000,"1541-1543 ECKERT ST, PITTSBURGH, PA 15212",1541, -1543,,ECKERT,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2021-01-26,2021-01-25,20000,18312,47,37,ESTATE SALE,DE,DEED
77719000,0138C00310000000,"617 SUNNYLAND AVE, PITTSBURGH, PA 15227",617, ,,SUNNYLAND,AVE,,,PITTSBURGH,PA,15227,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2019-04-23,2019-04-19,91000,17590,34,37,ESTATE SALE,DE,DEED
77719449,0096F00145000000,"2322 FREEDOM AVE, PITTSBURGH, PA 15226",2322, ,,FREEDOM,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2019-04-30,2019-04-12,152500,17598,105,37,ESTATE SALE,DE,DEED
77719567,0085A00186000300,"736 SUMMERLEA ST, PITTSBURGH, PA 15232",736, ,,SUMMERLEA,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2020-08-27,2020-07-21,375000,18088,130,37,ESTATE SALE,FD,FIDUCIARY DEED
77720449,0135D00014000000,"596 CALERA ST, PITTSBURGH, PA 15207",596, ,,CALERA,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,2019-10-23,2019-10-14,29735,17813,221,37,ESTATE SALE,GW,GENERAL WARRANTY
77721581,0041G00079000000,"1257 JUSTINE ST, PITTSBURGH, PA 15204",1257, ,,JUSTINE,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,2020-03-13,2020-03-10,73500,17965,9,37,ESTATE SALE,GW,GENERAL WARRANTY
77721620,0012J00247SHU400,"1822 HARCUM WAY, UNIT SH4, PITTSBURGH, PA 15203",1822, ,,HARCUM,WAY,UNIT,SH4,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2020-08-27,2020-07-15,310000,18123,537,37,ESTATE SALE,DE,DEED
77721648,0081G00272000000,"1020 WOODBINE ST, PITTSBURGH, PA 15201",1020, ,,WOODBINE,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2020-08-31,2020-08-27,135000,18128,537,37,ESTATE SALE,DE,DEED
77723206,0033E00312000000,"415 REIFERT ST, PITTSBURGH, PA 15210",415, ,,REIFERT,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,2021-01-22,2021-01-20,127000,18307,543,37,ESTATE SALE,DE,DEED
77726276,0095P00174000000,"2322 WALTON AVE, PITTSBURGH, PA 15210",2322, ,,WALTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2020-08-03,2020-07-07,96000,18090,525,37,ESTATE SALE,DE,DEED
77726281,0095H00325000000,"2223 LUTZ AVE, PITTSBURGH, PA 15210",2223, ,,LUTZ,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2020-07-24,2020-07-21,170000,18079,457,37,ESTATE SALE,EX,EXECUTORS DEED
77728528,0049K00198000000,"4018 ARSENAL PL, PITTSBURGH, PA 15201",4018, ,,ARSENAL,PL,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2020-06-30,2020-06-29,240000,18049,483,37,ESTATE SALE,FD,FIDUCIARY DEED
77728627,0049P00089000000,"3910 WOOLSLAYER WAY, PITTSBURGH, PA 15224",3910, ,,WOOLSLAYER,WAY,,,PITTSBURGH,PA,15224,47,Pittsburgh,106,6th Ward - PITTSBURGH,2021-01-04,2020-12-28,157500,18285,279,37,ESTATE SALE,DE,DEED
77729450,0138F00248000000,"99 LODGE ST, PITTSBURGH, PA 15227",99, ,,LODGE,ST,,,PITTSBURGH,PA,15227,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2019-06-03,2019-05-24,4000,17637,402,37,ESTATE SALE,DE,DEED
77738368,0055F00161000000,"4340 HALDANE ST, PITTSBURGH, PA 15207",4340, ,,HALDANE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2021-06-04,2021-06-04,160250,18462,417,37,ESTATE SALE,DE,DEED
77740854,0085L00003000000,"1204 DENNISTON ST, PITTSBURGH, PA 15217",1204, ,,DENNISTON,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2019-06-05,2019-05-20,510000,17641,65,37,ESTATE SALE,DE,DEED
77742926,0049R00156000000,"4044 CABINET ST, PITTSBURGH, PA 15224",4044, ,,CABINET,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,2019-09-13,2019-09-09,150000,17767,272,37,ESTATE SALE,DE,DEED
77743556,0006M00148000000,"126 MERIDAN ST, PITTSBURGH, PA 15211",126, ,,MERIDAN,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2020-03-10,2020-03-06,280000,17959,396,37,ESTATE SALE,DE,DEED
77751177,0033C00103000000,"36 GRAPE ST, PITTSBURGH, PA 15210",36, ,,GRAPE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,2021-12-02,2021-11-24,89000,18706,273,37,ESTATE SALE,WB,WILL BOOK
77752020,0082S00146000000,"1123 FARRAGUT ST, PITTSBURGH, PA 15206",1123, ,,FARRAGUT,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,2022-10-20,2022-10-06,155000,19093,348,37,ESTATE SALE,EX,EXECUTORS DEED
77753471,0019N00009000000,"102 SHADYHILL RD, PITTSBURGH, PA 15205",102, ,,SHADYHILL,RD,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2022-11-30,2022-11-29,50000,19134,83,37,ESTATE SALE,FD,FIDUCIARY DEED
77754270,0095P00227000000,"2338 LUCINA AVE, PITTSBURGH, PA 15210",2338, ,,LUCINA,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2022-12-05,2022-11-29,42000,19139,394,37,ESTATE SALE,DE,DEED
77761037,0052S00123000000,"5246 BEELERMONT PL, PITTSBURGH, PA 15217",5246, ,,BEELERMONT,PL,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2022-12-30,2022-12-28,275000,19168,46,37,ESTATE SALE,DE,DEED
77764165,0023E00284000000,"1526 BUENA VISTA ST, PITTSBURGH, PA 15212",1526, ,,BUENA VISTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2022-09-28,2022-09-27,392500,19066,381,37,ESTATE SALE,DE,DEED
77764877,0026D00213000000,"412 PEARL ST, PITTSBURGH, PA 15224",412, ,,PEARL,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2022-07-08,2022-06-28,255000,18970,179,37,ESTATE SALE,DE,DEED
77767212,0033F00364000000,"214 ALICE ST, PITTSBURGH, PA 15210",214, ,,ALICE,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,2024-05-23,2024-04-29,127500,19678,197,37,ESTATE SALE,DE,DEED
77767588,0082A00054000000,"1215 DUFFIELD ST, PITTSBURGH, PA 15206",1215, ,,DUFFIELD,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-06-28,2024-06-24,298000,19719,436,37,ESTATE SALE,DE,DEED
77767645,0061J00028000000,"652 ELMBANK ST, PITTSBURGH, PA 15226",652, ,,ELMBANK,ST,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-05-22,2024-05-06,167413,19677,513,37,ESTATE SALE,DE,DEED
77768210,0060D00049000000,"231 LINNVIEW AVE, PITTSBURGH, PA 15210",231, ,,LINNVIEW,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2023-03-07,2023-03-06,10500,19226,433,37,ESTATE SALE,DE,DEED
77768453,0035L00090000000,"1715 FALLOWFIELD AVE, PITTSBURGH, PA 15216",1715, ,,FALLOWFIELD,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2023-12-19,2023-12-14,173400,19526,511,37,ESTATE SALE,FD,FIDUCIARY DEED
77769691,0042K00103000000,"906 FAIRDALE ST, PITTSBURGH, PA 15204",906, ,,FAIRDALE,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2023-09-06,2023-08-31,127500,19420,322,37,ESTATE SALE,DE,DEED
77770214,0040L00074000000,"129 CLEARVIEW AVE, PITTSBURGH, PA 15205",129, ,,CLEARVIEW,AVE,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-02-23,2024-02-23,65000,19582,205,37,ESTATE SALE,DE,DEED
77771023,0006R00004000000,"432 AUGUSTA ST, PITTSBURGH, PA 15211",432, ,,AUGUSTA,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2023-11-21,2023-11-17,245000,19501,171,37,ESTATE SALE,FD,FIDUCIARY DEED
77772330,0016P00210000000,"1337 METHYL ST, PITTSBURGH, PA 15216",1337, ,,METHYL,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-06-24,2024-06-13,36750,19712,473,37,ESTATE SALE,DE,DEED
77772994,0039C00049000000,"408 BRETT ST, PITTSBURGH, PA 15205",408, ,,BRETT,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-01-22,2024-01-17,126000,19554,47,37,ESTATE SALE,GW,GENERAL WARRANTY
77775597,0014H00121000000,"2624 QUARRY ST, PITTSBURGH, PA 15210",2624, ,,QUARRY,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,117,17th Ward - PITTSBURGH,2024-04-02,2024-04-01,55000,19624,451,37,ESTATE SALE,DE,DEED
77776834,0375N00358000000,"107 CLIFF ST, EAST PITTSBURGH, PA 15112",107, ,,CLIFF,ST,,,EAST PITTSBURGH,PA,15112,09,Woodland Hills,822,East Pittsburgh  ,2024-02-06,2024-02-06,119900,19570,582,37,ESTATE SALE,DE,DEED
77777880,0056R00131000000,"5315 GERTRUDE ST, PITTSBURGH, PA 15207",5315, ,,GERTRUDE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2023-08-14,2023-08-10,8000,19396,283,37,ESTATE SALE,DE,DEED
